record_id,date,AverageTemperatureFahr,AverageTemperatureUncertaintyFahr,City,country_id,Country,Latitude,Longitude
3819678,1944-10-1,47.9084,32.5346,Kiev,UKR,Ukraine,50.63N,31.69E
5415078,1948-4-1,47.9084,32.9054,Odesa,UKR,Ukraine,45.81N,31.15E
3820398,2004-10-1,47.9066,32.5472,Kiev,UKR,Ukraine,50.63N,31.69E
4434340,1957-4-1,47.9048,32.8118,Lvov,UKR,Ukraine,50.63N,24.08E
3778710,1784-4-1,47.9012,44.9438,Kherson,UKR,Ukraine,47.42N,31.97E
4432048,1766-4-1,47.8994,37.742,Lvov,UKR,Ukraine,50.63N,24.08E
3778764,1788-10-1,47.8904,36.8564,Kherson,UKR,Ukraine,47.42N,31.97E
3817524,1765-4-1,47.8904,35.5424,Kiev,UKR,Ukraine,50.63N,31.69E
4432786,1827-10-1,47.8868,33.4112,Lvov,UKR,Ukraine,50.63N,24.08E
4433584,1894-4-1,47.885,32.999,Lvov,UKR,Ukraine,50.63N,24.08E
3820350,2000-10-1,47.8814,32.4248,Kiev,UKR,Ukraine,50.63N,31.69E
4434622,1980-10-1,47.8742,32.3654,Lvov,UKR,Ukraine,50.63N,24.08E
3779952,1887-10-1,47.867,33.2438,Kherson,UKR,Ukraine,47.42N,31.97E
3779226,1827-4-1,47.8634,38.8202,Kherson,UKR,Ukraine,47.42N,31.97E
3820284,1995-4-1,47.8616,32.4662,Kiev,UKR,Ukraine,50.63N,31.69E
5414137,1869-11-1,47.8616,34.8836,Odesa,UKR,Ukraine,45.81N,31.15E
3820164,1985-4-1,47.8598,32.306,Kiev,UKR,Ukraine,50.63N,31.69E
4433674,1901-10-1,47.8562,32.7326,Lvov,UKR,Ukraine,50.63N,24.08E
3780408,1925-10-1,47.849,32.6372,Kherson,UKR,Ukraine,47.42N,31.97E
3818556,1851-4-1,47.8418,34.8566,Kiev,UKR,Ukraine,50.63N,31.69E
3819264,1910-4-1,47.8274,32.5832,Kiev,UKR,Ukraine,50.63N,31.69E
3818502,1846-10-1,47.8238,34.1222,Kiev,UKR,Ukraine,50.63N,31.69E
4432102,1770-10-1,47.8238,40.6184,Lvov,UKR,Ukraine,50.63N,24.08E
3820068,1977-4-1,47.8094,32.3528,Kiev,UKR,Ukraine,50.63N,31.69E
5415426,1977-4-1,47.8094,32.3726,Odesa,UKR,Ukraine,45.81N,31.15E
3779790,1874-4-1,47.8076,32.6786,Kherson,UKR,Ukraine,47.42N,31.97E
3818178,1819-10-1,47.8076,36.2966,Kiev,UKR,Ukraine,50.63N,31.69E
5413734,1836-4-1,47.8058,34.196,Odesa,UKR,Ukraine,45.81N,31.15E
3778914,1801-4-1,47.8004,36.329,Kherson,UKR,Ukraine,47.42N,31.97E
3780870,1964-4-1,47.8004,32.5994,Kherson,UKR,Ukraine,47.42N,31.97E
5412738,1753-4-1,47.8004,40.6112,Odesa,UKR,Ukraine,45.81N,31.15E
5413537,1819-11-1,47.8004,36.2516,Odesa,UKR,Ukraine,45.81N,31.15E
3778944,1803-10-1,47.795,37.4918,Kherson,UKR,Ukraine,47.42N,31.97E
5414514,1901-4-1,47.7932,33.296,Odesa,UKR,Ukraine,45.81N,31.15E
3780546,1937-4-1,47.7878,32.5454,Kherson,UKR,Ukraine,47.42N,31.97E
3818628,1857-4-1,47.786,34.7036,Kiev,UKR,Ukraine,50.63N,31.69E
5414425,1893-11-1,47.786,32.666,Odesa,UKR,Ukraine,45.81N,31.15E
3820296,1996-4-1,47.7824,32.477,Kiev,UKR,Ukraine,50.63N,31.69E
4432432,1798-4-1,47.7806,35.762,Lvov,UKR,Ukraine,50.63N,24.08E
5413470,1814-4-1,47.7716,34.1204,Odesa,UKR,Ukraine,45.81N,31.15E
4432948,1841-4-1,47.7698,35.663,Lvov,UKR,Ukraine,50.63N,24.08E
3819444,1925-4-1,47.7626,32.4158,Kiev,UKR,Ukraine,50.63N,31.69E
5412702,1750-4-1,47.759,35.4992,Odesa,UKR,Ukraine,45.81N,31.15E
5413590,1824-4-1,47.759,38.777,Odesa,UKR,Ukraine,45.81N,31.15E
5413309,1800-11-1,47.7554,37.3118,Odesa,UKR,Ukraine,45.81N,31.15E
4433278,1868-10-1,47.7536,33.9836,Lvov,UKR,Ukraine,50.63N,24.08E
5414190,1874-4-1,47.7374,32.5382,Odesa,UKR,Ukraine,45.81N,31.15E
4434814,1996-10-1,47.7338,32.3654,Lvov,UKR,Ukraine,50.63N,24.08E
3778686,1782-4-1,47.732,39.704,Kherson,UKR,Ukraine,47.42N,31.97E
5414833,1927-11-1,47.732,32.6318,Odesa,UKR,Ukraine,45.81N,31.15E
4432378,1793-10-1,47.7284,38.7428,Lvov,UKR,Ukraine,50.63N,24.08E
3820236,1991-4-1,47.7266,32.2448,Kiev,UKR,Ukraine,50.63N,31.69E
3820242,1991-10-1,47.7266,32.2898,Kiev,UKR,Ukraine,50.63N,31.69E
3779622,1860-4-1,47.7248,34.0844,Kherson,UKR,Ukraine,47.42N,31.97E
4432210,1779-10-1,47.7104,38.4566,Lvov,UKR,Ukraine,50.63N,24.08E
4434016,1930-4-1,47.7068,32.513,Lvov,UKR,Ukraine,50.63N,24.08E
3779088,1815-10-1,47.7014,38.4638,Kherson,UKR,Ukraine,47.42N,31.97E
3818184,1820-4-1,47.7014,34.9592,Kiev,UKR,Ukraine,50.63N,31.69E
3819612,1939-4-1,47.7014,32.4374,Kiev,UKR,Ukraine,50.63N,31.69E
4432420,1797-4-1,47.6906,40.7066,Lvov,UKR,Ukraine,50.63N,24.08E
3779184,1823-10-1,47.687,34.8764,Kherson,UKR,Ukraine,47.42N,31.97E
5415109,1950-11-1,47.6834,32.666,Odesa,UKR,Ukraine,45.81N,31.15E
3819336,1916-4-1,47.6798,32.5832,Kiev,UKR,Ukraine,50.63N,31.69E
3780954,1971-4-1,47.669,32.3276,Kherson,UKR,Ukraine,47.42N,31.97E
5413765,1838-11-1,47.6618,35.3372,Odesa,UKR,Ukraine,45.81N,31.15E
3780096,1899-10-1,47.6582,32.5832,Kherson,UKR,Ukraine,47.42N,31.97E
3819000,1888-4-1,47.6546,32.936,Kiev,UKR,Ukraine,50.63N,31.69E
5413177,1789-11-1,47.6546,35.5586,Odesa,UKR,Ukraine,45.81N,31.15E
5415072,1947-10-1,47.6546,32.4428,Odesa,UKR,Ukraine,45.81N,31.15E
4433350,1874-10-1,47.6528,33.0566,Lvov,UKR,Ukraine,50.63N,24.08E
3819870,1960-10-1,47.6492,32.4194,Kiev,UKR,Ukraine,50.63N,31.69E
4432750,1824-10-1,47.6492,35.2436,Lvov,UKR,Ukraine,50.63N,24.08E
4432624,1814-4-1,47.6456,34.1816,Lvov,UKR,Ukraine,50.63N,24.08E
3819150,1900-10-1,47.6438,32.7596,Kiev,UKR,Ukraine,50.63N,31.69E
4434742,1990-10-1,47.642,32.5184,Lvov,UKR,Ukraine,50.63N,24.08E
3780924,1968-10-1,47.6384,32.783,Kherson,UKR,Ukraine,47.42N,31.97E
5414682,1915-4-1,47.6366,32.8784,Odesa,UKR,Ukraine,45.81N,31.15E
4433908,1921-4-1,47.6258,32.864,Lvov,UKR,Ukraine,50.63N,24.08E
5413842,1845-4-1,47.6114,33.6974,Odesa,UKR,Ukraine,45.81N,31.15E
4433225,1864-5-1,47.6096,33.7874,Lvov,UKR,Ukraine,50.63N,24.08E
3779970,1889-4-1,47.6024,33.0998,Kherson,UKR,Ukraine,47.42N,31.97E
3817488,1762-4-1,47.6024,37.8914,Kiev,UKR,Ukraine,50.63N,31.69E
4432132,1773-4-1,47.6006,37.4486,Lvov,UKR,Ukraine,50.63N,24.08E
5414485,1898-11-1,47.5772,32.8406,Odesa,UKR,Ukraine,45.81N,31.15E
4432474,1801-10-1,47.5574,34.601,Lvov,UKR,Ukraine,50.63N,24.08E
5414322,1885-4-1,47.5466,33.1952,Odesa,UKR,Ukraine,45.81N,31.15E
3780385,1923-11-1,47.5448,33.1178,Kherson,UKR,Ukraine,47.42N,31.97E
3779442,1845-4-1,47.5412,33.9494,Kherson,UKR,Ukraine,47.42N,31.97E
5413129,1785-11-1,47.5412,39.0848,Odesa,UKR,Ukraine,45.81N,31.15E
5414802,1925-4-1,47.534,32.7326,Odesa,UKR,Ukraine,45.81N,31.15E
3817968,1802-4-1,47.5304,35.4128,Kiev,UKR,Ukraine,50.63N,31.69E
3781140,1986-10-1,47.5268,32.315,Kherson,UKR,Ukraine,47.42N,31.97E
4432792,1828-4-1,47.5124,36.5378,Lvov,UKR,Ukraine,50.63N,24.08E
4433170,1859-10-1,47.5106,33.2618,Lvov,UKR,Ukraine,50.63N,24.08E
5415553,1987-11-1,47.507,32.5598,Odesa,UKR,Ukraine,45.81N,31.15E
5414922,1935-4-1,47.5034,32.54,Odesa,UKR,Ukraine,45.81N,31.15E
4434460,1967-4-1,47.4998,32.6876,Lvov,UKR,Ukraine,50.63N,24.08E
4434940,2007-4-1,47.4926,32.3276,Lvov,UKR,Ukraine,50.63N,24.08E
5414022,1860-4-1,47.489,33.8594,Odesa,UKR,Ukraine,45.81N,31.15E
3780120,1901-10-1,47.4782,32.468,Kherson,UKR,Ukraine,47.42N,31.97E
4432834,1831-10-1,47.4764,34.6712,Lvov,UKR,Ukraine,50.63N,24.08E
5414754,1921-4-1,47.4764,32.7254,Odesa,UKR,Ukraine,45.81N,31.15E
3818316,1831-4-1,47.444,35.2868,Kiev,UKR,Ukraine,50.63N,31.69E
5414941,1936-11-1,47.444,32.4086,Odesa,UKR,Ukraine,45.81N,31.15E
3820392,2004-4-1,47.4422,32.567,Kiev,UKR,Ukraine,50.63N,31.69E
4432612,1813-4-1,47.4422,34.5578,Lvov,UKR,Ukraine,50.63N,24.08E
4434880,2002-4-1,47.4386,32.4068,Lvov,UKR,Ukraine,50.63N,24.08E
4434664,1984-4-1,47.4368,32.3636,Lvov,UKR,Ukraine,50.63N,24.08E
5412949,1770-11-1,47.435,40.154,Odesa,UKR,Ukraine,45.81N,31.15E
4433488,1886-4-1,47.4278,32.5724,Lvov,UKR,Ukraine,50.63N,24.08E
4434298,1953-10-1,47.426,32.8334,Lvov,UKR,Ukraine,50.63N,24.08E
3819894,1962-10-1,47.4224,32.9018,Kiev,UKR,Ukraine,50.63N,31.69E
5415781,2006-11-1,47.4206,32.378,Odesa,UKR,Ukraine,45.81N,31.15E
5412864,1763-10-1,47.417,40.046,Odesa,UKR,Ukraine,45.81N,31.15E
3779058,1813-4-1,47.4134,36.8492,Kherson,UKR,Ukraine,47.42N,31.97E
5412792,1757-10-1,47.4044,46.4108,Odesa,UKR,Ukraine,45.81N,31.15E
5415361,1971-11-1,47.399,32.6264,Odesa,UKR,Ukraine,45.81N,31.15E
5415834,2011-4-1,47.399,32.792,Odesa,UKR,Ukraine,45.81N,31.15E
3817536,1766-4-1,47.3954,37.1174,Kiev,UKR,Ukraine,50.63N,31.69E
4434736,1990-4-1,47.3918,32.3006,Lvov,UKR,Ukraine,50.63N,24.08E
3778488,1765-10-1,47.39,35.4416,Kherson,UKR,Ukraine,47.42N,31.97E
5413512,1817-10-1,47.3846,37.1534,Odesa,UKR,Ukraine,45.81N,31.15E
3779934,1886-4-1,47.3828,32.9684,Kherson,UKR,Ukraine,47.42N,31.97E
3778974,1806-4-1,47.3756,38.3126,Kherson,UKR,Ukraine,47.42N,31.97E
3819132,1899-4-1,47.3738,32.7056,Kiev,UKR,Ukraine,50.63N,31.69E
3818652,1859-4-1,47.3648,33.44,Kiev,UKR,Ukraine,50.63N,31.69E
4434022,1930-10-1,47.3648,32.6318,Lvov,UKR,Ukraine,50.63N,24.08E
5413057,1779-11-1,47.3612,36.3614,Odesa,UKR,Ukraine,45.81N,31.15E
5414581,1906-11-1,47.3486,32.8028,Odesa,UKR,Ukraine,45.81N,31.15E
3779521,1851-11-1,47.3432,35.636,Kherson,UKR,Ukraine,47.42N,31.97E
5414198,1874-12-1,47.3432,34.7864,Odesa,UKR,Ukraine,45.81N,31.15E
3778770,1789-4-1,47.3342,36.662,Kherson,UKR,Ukraine,47.42N,31.97E
5414389,1890-11-1,47.3234,33.1214,Odesa,UKR,Ukraine,45.81N,31.15E
3780792,1957-10-1,47.3216,32.7668,Kherson,UKR,Ukraine,47.42N,31.97E
4433128,1856-4-1,47.3198,33.9566,Lvov,UKR,Ukraine,50.63N,24.08E
3780984,1973-10-1,47.318,32.6912,Kherson,UKR,Ukraine,47.42N,31.97E
4432036,1765-4-1,47.318,35.2364,Lvov,UKR,Ukraine,50.63N,24.08E
5414665,1913-11-1,47.318,32.6876,Odesa,UKR,Ukraine,45.81N,31.15E
4433824,1914-4-1,47.309,32.5022,Lvov,UKR,Ukraine,50.63N,24.08E
3779694,1866-4-1,47.2982,33.7514,Kherson,UKR,Ukraine,47.42N,31.97E
3781440,2011-10-1,47.2982,32.4644,Kherson,UKR,Ukraine,47.42N,31.97E
3778800,1791-10-1,47.2874,35.2616,Kherson,UKR,Ukraine,47.42N,31.97E
4433662,1900-10-1,47.2874,32.8874,Lvov,UKR,Ukraine,50.63N,24.08E
5415438,1978-4-1,47.2874,32.3636,Odesa,UKR,Ukraine,45.81N,31.15E
3778314,1751-4-1,47.2856,35.564,Kherson,UKR,Ukraine,47.42N,31.97E
3780810,1959-4-1,47.2856,32.774,Kherson,UKR,Ukraine,47.42N,31.97E
3820218,1989-10-1,47.2838,32.4824,Kiev,UKR,Ukraine,50.63N,31.69E
5414089,1865-11-1,47.2784,33.7982,Odesa,UKR,Ukraine,45.81N,31.15E
3780972,1972-10-1,47.2748,32.6822,Kherson,UKR,Ukraine,47.42N,31.97E
4434646,1982-10-1,47.2712,32.45,Lvov,UKR,Ukraine,50.63N,24.08E
5414701,1916-11-1,47.2712,33.0566,Odesa,UKR,Ukraine,45.81N,31.15E
5415193,1957-11-1,47.2712,32.4356,Odesa,UKR,Ukraine,45.81N,31.15E
3817914,1797-10-1,47.2694,35.834,Kiev,UKR,Ukraine,50.63N,31.69E
4434430,1964-10-1,47.2676,32.6102,Lvov,UKR,Ukraine,50.63N,24.08E
5414718,1918-4-1,47.2658,32.567,Odesa,UKR,Ukraine,45.81N,31.15E
3818880,1878-4-1,47.2622,33.3266,Kiev,UKR,Ukraine,50.63N,31.69E
3818766,1868-10-1,47.2586,33.5786,Kiev,UKR,Ukraine,50.63N,31.69E
4434598,1978-10-1,47.2586,32.2034,Lvov,UKR,Ukraine,50.63N,24.08E
5414238,1878-4-1,47.2586,33.575,Odesa,UKR,Ukraine,45.81N,31.15E
4433206,1862-10-1,47.2568,34.4408,Lvov,UKR,Ukraine,50.63N,24.08E
4431910,1754-10-1,47.246,35.492,Lvov,UKR,Ukraine,50.63N,24.08E
5415270,1964-4-1,47.237,32.6624,Odesa,UKR,Ukraine,45.81N,31.15E
5415210,1959-4-1,47.2352,32.999,Odesa,UKR,Ukraine,45.81N,31.15E
3820458,2009-10-1,47.2316,32.297,Kiev,UKR,Ukraine,50.63N,31.69E
3778596,1774-10-1,47.2244,38.588,Kherson,UKR,Ukraine,47.42N,31.97E
3818496,1846-4-1,47.2244,35.7746,Kiev,UKR,Ukraine,50.63N,31.69E
4434244,1949-4-1,47.2244,32.4878,Lvov,UKR,Ukraine,50.63N,24.08E
3780804,1958-10-1,47.2226,32.3924,Kherson,UKR,Ukraine,47.42N,31.97E
3820362,2001-10-1,47.2226,32.3924,Kiev,UKR,Ukraine,50.63N,31.69E
3779628,1860-10-1,47.2208,33.5516,Kherson,UKR,Ukraine,47.42N,31.97E
4434676,1985-4-1,47.2064,32.5058,Lvov,UKR,Ukraine,50.63N,24.08E
3781218,1993-4-1,47.2046,32.3186,Kherson,UKR,Ukraine,47.42N,31.97E
3820410,2005-10-1,47.2046,32.5058,Kiev,UKR,Ukraine,50.63N,31.69E
3819510,1930-10-1,47.1866,32.513,Kiev,UKR,Ukraine,50.63N,31.69E
3817626,1773-10-1,47.1848,36.1184,Kiev,UKR,Ukraine,50.63N,31.69E
4432306,1787-10-1,47.1848,46.2488,Lvov,UKR,Ukraine,50.63N,24.08E
4433392,1878-4-1,47.183,33.2924,Lvov,UKR,Ukraine,50.63N,24.08E
4433440,1882-4-1,47.183,33.134,Lvov,UKR,Ukraine,50.63N,24.08E
5413674,1831-4-1,47.1794,34.322,Odesa,UKR,Ukraine,45.81N,31.15E
5413201,1791-11-1,47.174,36.5378,Odesa,UKR,Ukraine,45.81N,31.15E
5415354,1971-4-1,47.1668,32.6444,Odesa,UKR,Ukraine,45.81N,31.15E
3780366,1922-4-1,47.165,32.4752,Kherson,UKR,Ukraine,47.42N,31.97E
5413813,1842-11-1,47.1596,34.2752,Odesa,UKR,Ukraine,45.81N,31.15E
5412726,1752-4-1,47.1524,35.7512,Odesa,UKR,Ukraine,45.81N,31.15E
5414406,1892-4-1,47.147,32.6318,Odesa,UKR,Ukraine,45.81N,31.15E
5415558,1988-4-1,47.147,32.3744,Odesa,UKR,Ukraine,45.81N,31.15E
3818526,1848-10-1,47.1416,33.3932,Kiev,UKR,Ukraine,50.63N,31.69E
3780264,1913-10-1,47.1398,32.6678,Kherson,UKR,Ukraine,47.42N,31.97E
3779886,1882-4-1,47.138,32.7884,Kherson,UKR,Ukraine,47.42N,31.97E
5415060,1946-10-1,47.138,32.4626,Odesa,UKR,Ukraine,45.81N,31.15E
5413314,1801-4-1,47.129,36.266,Odesa,UKR,Ukraine,45.81N,31.15E
5413957,1854-11-1,47.1272,35.6306,Odesa,UKR,Ukraine,45.81N,31.15E
3817590,1770-10-1,47.111,39.6788,Kiev,UKR,Ukraine,50.63N,31.69E
5413086,1782-4-1,47.111,39.5456,Odesa,UKR,Ukraine,45.81N,31.15E
4433140,1857-4-1,47.1056,34.2356,Lvov,UKR,Ukraine,50.63N,24.08E
5413962,1855-4-1,47.1056,34.3796,Odesa,UKR,Ukraine,45.81N,31.15E
3780558,1938-4-1,47.0876,32.5274,Kherson,UKR,Ukraine,47.42N,31.97E
3780480,1931-10-1,47.0858,32.3888,Kherson,UKR,Ukraine,47.42N,31.97E
5414178,1873-4-1,47.0822,34.5326,Odesa,UKR,Ukraine,45.81N,31.15E
3778500,1766-10-1,47.0768,35.9402,Kherson,UKR,Ukraine,47.42N,31.97E
3781206,1992-4-1,47.0732,32.603,Kherson,UKR,Ukraine,47.42N,31.97E
3817920,1798-4-1,47.0714,35.4992,Kiev,UKR,Ukraine,50.63N,31.69E
4432480,1802-4-1,47.0714,35.708,Lvov,UKR,Ukraine,50.63N,24.08E
5415673,1997-11-1,47.0642,32.6228,Odesa,UKR,Ukraine,45.81N,31.15E
3780030,1894-4-1,47.0516,32.918,Kherson,UKR,Ukraine,47.42N,31.97E
5413153,1787-11-1,47.0372,35.6486,Odesa,UKR,Ukraine,45.81N,31.15E
4431898,1753-10-1,47.0354,35.8124,Lvov,UKR,Ukraine,50.63N,24.08E
3819906,1963-10-1,47.0318,32.4662,Kiev,UKR,Ukraine,50.63N,31.69E
4433602,1895-10-1,47.0318,32.5508,Lvov,UKR,Ukraine,50.63N,24.08E
5414370,1889-4-1,47.0228,33.134,Odesa,UKR,Ukraine,45.81N,31.15E
3780486,1932-4-1,47.021,32.5598,Kherson,UKR,Ukraine,47.42N,31.97E
4434496,1970-4-1,47.021,32.6642,Lvov,UKR,Ukraine,50.63N,24.08E
5413626,1827-4-1,47.021,38.813,Odesa,UKR,Ukraine,45.81N,31.15E
3817614,1772-10-1,47.0192,36.1436,Kiev,UKR,Ukraine,50.63N,31.69E
5415325,1968-11-1,47.0192,32.7218,Odesa,UKR,Ukraine,45.81N,31.15E
4432546,1807-10-1,47.0138,35.033,Lvov,UKR,Ukraine,50.63N,24.08E
3780738,1953-4-1,47.0102,32.3816,Kherson,UKR,Ukraine,47.42N,31.97E
4434904,2004-4-1,47.003,32.432,Lvov,UKR,Ukraine,50.63N,24.08E
4434568,1976-4-1,46.9922,32.5238,Lvov,UKR,Ukraine,50.63N,24.08E
5414617,1909-11-1,46.9886,32.864,Odesa,UKR,Ukraine,45.81N,31.15E
5413885,1848-11-1,46.9868,33.5624,Odesa,UKR,Ukraine,45.81N,31.15E
3778788,1790-10-1,46.985,36.7556,Kherson,UKR,Ukraine,47.42N,31.97E
3780774,1956-4-1,46.985,32.4446,Kherson,UKR,Ukraine,47.42N,31.97E
3818094,1812-10-1,46.9832,38.6528,Kiev,UKR,Ukraine,50.63N,31.69E
5415469,1980-11-1,46.9814,32.297,Odesa,UKR,Ukraine,45.81N,31.15E
3819354,1917-10-1,46.9796,32.4104,Kiev,UKR,Ukraine,50.63N,31.69E
5413225,1793-11-1,46.9796,39.6194,Odesa,UKR,Ukraine,45.81N,31.15E
3818268,1827-4-1,46.9742,39.2666,Kiev,UKR,Ukraine,50.63N,31.69E
5414886,1932-4-1,46.967,32.36,Odesa,UKR,Ukraine,45.81N,31.15E
3781128,1985-10-1,46.9616,32.333,Kherson,UKR,Ukraine,47.42N,31.97E
3819666,1943-10-1,46.958,33.3158,Kiev,UKR,Ukraine,50.63N,31.69E
3779358,1838-4-1,46.9544,33.9152,Kherson,UKR,Ukraine,47.42N,31.97E
5414545,1903-11-1,46.9526,33.0008,Odesa,UKR,Ukraine,45.81N,31.15E
3778884,1798-10-1,46.9382,36.9158,Kherson,UKR,Ukraine,47.42N,31.97E
5414946,1937-4-1,46.9274,32.495,Odesa,UKR,Ukraine,45.81N,31.15E
4434658,1983-10-1,46.9238,32.5544,Lvov,UKR,Ukraine,50.63N,24.08E
5415174,1956-4-1,46.913,32.5004,Odesa,UKR,Ukraine,45.81N,31.15E
4433644,1899-4-1,46.9112,33.0728,Lvov,UKR,Ukraine,50.63N,24.08E
3779208,1825-10-1,46.9094,36.2516,Kherson,UKR,Ukraine,47.42N,31.97E
4433950,1924-10-1,46.9076,33.0062,Lvov,UKR,Ukraine,50.63N,24.08E
5414652,1912-10-1,46.9076,33.2384,Odesa,UKR,Ukraine,45.81N,31.15E
5415654,1996-4-1,46.9004,32.5508,Odesa,UKR,Ukraine,45.81N,31.15E
4433620,1897-4-1,46.8986,32.7218,Lvov,UKR,Ukraine,50.63N,24.08E
4433812,1913-4-1,46.895,32.459,Lvov,UKR,Ukraine,50.63N,24.08E
3778416,1759-10-1,46.8932,38.4926,Kherson,UKR,Ukraine,47.42N,31.97E
3779730,1869-4-1,46.8878,34.6406,Kherson,UKR,Ukraine,47.42N,31.97E
3779988,1890-10-1,46.8824,32.648,Kherson,UKR,Ukraine,47.42N,31.97E
3817344,1750-4-1,46.877,35.402,Kiev,UKR,Ukraine,50.63N,31.69E
3779778,1873-4-1,46.8734,34.4282,Kherson,UKR,Ukraine,47.42N,31.97E
3778698,1783-4-1,46.8662,35.3732,Kherson,UKR,Ukraine,47.42N,31.97E
3819474,1927-10-1,46.8554,32.5994,Kiev,UKR,Ukraine,50.63N,31.69E
3778806,1792-4-1,46.85,36.2174,Kherson,UKR,Ukraine,47.42N,31.97E
5415606,1992-4-1,46.8464,32.5796,Odesa,UKR,Ukraine,45.81N,31.15E
5415120,1951-10-1,46.841,32.657,Odesa,UKR,Ukraine,45.81N,31.15E
4433110,1854-10-1,46.8392,33.8486,Lvov,UKR,Ukraine,50.63N,24.08E
3819768,1952-4-1,46.8374,32.3096,Kiev,UKR,Ukraine,50.63N,31.69E
5413110,1784-4-1,46.8356,44.6756,Odesa,UKR,Ukraine,45.81N,31.15E
3778674,1781-4-1,46.8338,36.4892,Kherson,UKR,Ukraine,47.42N,31.97E
5413170,1789-4-1,46.832,36.6494,Odesa,UKR,Ukraine,45.81N,31.15E
4431892,1753-4-1,46.8284,42.1304,Lvov,UKR,Ukraine,50.63N,24.08E
4433200,1862-4-1,46.8284,33.53,Lvov,UKR,Ukraine,50.63N,24.08E
3779436,1844-10-1,46.8266,34.1006,Kherson,UKR,Ukraine,47.42N,31.97E
3818634,1857-10-1,46.8212,34.7306,Kiev,UKR,Ukraine,50.63N,31.69E
3818826,1873-10-1,46.8194,33.0404,Kiev,UKR,Ukraine,50.63N,31.69E
5412889,1765-11-1,46.8194,38.057,Odesa,UKR,Ukraine,45.81N,31.15E
5415450,1979-4-1,46.8122,32.5022,Odesa,UKR,Ukraine,45.81N,31.15E
3819456,1926-4-1,46.8032,32.6192,Kiev,UKR,Ukraine,50.63N,31.69E
3818964,1885-4-1,46.8014,33.5768,Kiev,UKR,Ukraine,50.63N,31.69E
4432258,1783-10-1,46.8014,40.1504,Lvov,UKR,Ukraine,50.63N,24.08E
3780234,1911-4-1,46.7996,32.6714,Kherson,UKR,Ukraine,47.42N,31.97E
4432114,1771-10-1,46.7906,35.4812,Lvov,UKR,Ukraine,50.63N,24.08E
5415222,1960-4-1,46.7906,32.3276,Odesa,UKR,Ukraine,45.81N,31.15E
3778332,1752-10-1,46.7852,35.6828,Kherson,UKR,Ukraine,47.42N,31.97E
5413489,1815-11-1,46.7816,36.7502,Odesa,UKR,Ukraine,45.81N,31.15E
5414377,1889-11-1,46.7744,33.5012,Odesa,UKR,Ukraine,45.81N,31.15E
4433848,1916-4-1,46.7708,32.5526,Lvov,UKR,Ukraine,50.63N,24.08E
3818892,1879-4-1,46.769,33.962,Kiev,UKR,Ukraine,50.63N,31.69E
3819348,1917-4-1,46.7636,33.0116,Kiev,UKR,Ukraine,50.63N,31.69E
5413297,1799-11-1,46.76,36.7268,Odesa,UKR,Ukraine,45.81N,31.15E
5414341,1886-11-1,46.751,32.945,Odesa,UKR,Ukraine,45.81N,31.15E
4434292,1953-4-1,46.7456,32.4068,Lvov,UKR,Ukraine,50.63N,24.08E
4432690,1819-10-1,46.742,35.51,Lvov,UKR,Ukraine,50.63N,24.08E
3780708,1950-10-1,46.7402,32.4644,Kherson,UKR,Ukraine,47.42N,31.97E
3778518,1768-4-1,46.7366,37.9022,Kherson,UKR,Ukraine,47.42N,31.97E
4431856,1750-4-1,46.7366,34.7072,Lvov,UKR,Ukraine,50.63N,24.08E
4432228,1781-4-1,46.7348,37.2992,Lvov,UKR,Ukraine,50.63N,24.08E
4434850,1999-10-1,46.7222,32.3924,Lvov,UKR,Ukraine,50.63N,24.08E
5414065,1863-11-1,46.7222,34.4984,Odesa,UKR,Ukraine,45.81N,31.15E
4434286,1952-10-1,46.7204,33.2438,Lvov,UKR,Ukraine,50.63N,24.08E
5414269,1880-11-1,46.7204,34.5308,Odesa,UKR,Ukraine,45.81N,31.15E
3818280,1828-4-1,46.7168,36.446,Kiev,UKR,Ukraine,50.63N,31.69E
3779670,1864-4-1,46.7132,33.4688,Kherson,UKR,Ukraine,47.42N,31.97E
3818778,1869-10-1,46.7078,34.1618,Kiev,UKR,Ukraine,50.63N,31.69E
4432672,1818-4-1,46.706,44.2508,Lvov,UKR,Ukraine,50.63N,24.08E
3778242,1745-4-1,46.7042,35.4506,Kherson,UKR,Ukraine,47.42N,31.97E
3818604,1855-4-1,46.7042,35.5262,Kiev,UKR,Ukraine,50.63N,31.69E
4433956,1925-4-1,46.7024,32.486,Lvov,UKR,Ukraine,50.63N,24.08E
5414100,1866-10-1,46.7006,33.458,Odesa,UKR,Ukraine,45.81N,31.15E
5414766,1922-4-1,46.7006,32.5418,Odesa,UKR,Ukraine,45.81N,31.15E
5415613,1992-11-1,46.6988,32.4986,Odesa,UKR,Ukraine,45.81N,31.15E
3817380,1753-4-1,46.6952,40.6526,Kiev,UKR,Ukraine,50.63N,31.69E
5413458,1813-4-1,46.6916,36.9698,Odesa,UKR,Ukraine,45.81N,31.15E
5415510,1984-4-1,46.6898,32.369,Odesa,UKR,Ukraine,45.81N,31.15E
3778380,1756-10-1,46.6808,37.6034,Kherson,UKR,Ukraine,47.42N,31.97E
3781050,1979-4-1,46.679,32.4788,Kherson,UKR,Ukraine,47.42N,31.97E
