record_id,date,AverageTemperatureFahr,AverageTemperatureUncertaintyFahr,City,country_id,Country,Latitude,Longitude
7661205,2010-4-1,49.2602,32.1782,Tokyo,JAP,Japan,36.17N,139.23E
4673119,2010-4-1,57.0596,32.3528,Marseille,FRA,France,42.59N,6.55E
5702477,2010-4-1,51.476,32.3456,Paris,FRA,France,49.03N,2.45E
1101198,2010-4-1,73.3676,32.4248,Brasília,BRA,Brazil,15.27S,47.50W
1348974,2010-4-1,66.416,32.4698,Canoas,BRA,Brazil,29.74S,51.69W
5415821,2010-3-1,39.5384,32.6228,Odesa,UKR,Ukraine,45.81N,31.15E
4434975,2010-3-1,37.1372,32.405,Lvov,UKR,Ukraine,50.63N,24.08E
3781421,2010-3-1,36.4928,32.2826,Kherson,UKR,Ukraine,47.42N,31.97E
3820463,2010-3-1,32.4554,32.2088,Kiev,UKR,Ukraine,50.63N,31.69E
7180599,2010-3-1,31.3412,32.2412,Stockholm,SWE,Sweden,58.66N,18.46E
7899898,2010-3-1,28.0976,32.504,Uppsala,SWE,Sweden,60.27N,16.22E
1358187,2010-3-1,68.8172,32.6516,Cape Town,SOU,South Africa,32.95S,18.19E
3503409,2010-3-1,66.8696,32.6948,Johannesburg,SOU,South Africa,26.52S,28.66E
8159592,2010-3-1,37.9058,32.4302,Warsaw,POL,Poland,52.24N,21.02E
8258688,2010-3-1,37.409,32.5076,Wroclaw,POL,Poland,50.63N,16.48E
476262,2010-3-1,66.2972,32.648,Auckland,NEW,New Zealand,36.17S,175.03E
2847662,2010-3-1,64.3514,32.5544,Hamilton,NEW,New Zealand,37.78S,174.92E
7716905,2010-3-1,46.985,32.378,Tottori,JAP,Japan,34.56N,134.27E
7661204,2010-3-1,42.9854,32.468,Tokyo,JAP,Japan,36.17N,139.23E
4673118,2010-3-1,51.8108,32.3312,Marseille,FRA,France,42.59N,6.55E
5702476,2010-3-1,44.9996,32.3078,Paris,FRA,France,49.03N,2.45E
1348973,2010-3-1,73.4288,32.9594,Canoas,BRA,Brazil,29.74S,51.69W
3781420,2010-2-1,28.7186,32.3294,Kherson,UKR,Ukraine,47.42N,31.97E
4434974,2010-2-1,26.6864,32.5634,Lvov,UKR,Ukraine,50.63N,24.08E
3820462,2010-2-1,25.2806,32.3564,Kiev,UKR,Ukraine,50.63N,31.69E
7180598,2010-2-1,25.232,32.477,Stockholm,SWE,Sweden,58.66N,18.46E
7899897,2010-2-1,17.1176,32.7506,Uppsala,SWE,Sweden,60.27N,16.22E
1358186,2010-2-1,69.467,32.9288,Cape Town,SOU,South Africa,32.95S,18.19E
3503408,2010-2-1,68.576,32.6408,Johannesburg,SOU,South Africa,26.52S,28.66E
8258687,2010-2-1,29.6078,32.558,Wroclaw,POL,Poland,50.63N,16.48E
8159591,2010-2-1,27.7862,32.6066,Warsaw,POL,Poland,52.24N,21.02E
476261,2010-2-1,69.6866,32.7758,Auckland,NEW,New Zealand,36.17S,175.03E
2847661,2010-2-1,69.0314,32.8136,Hamilton,NEW,New Zealand,37.78S,174.92E
7716904,2010-2-1,43.8062,32.2448,Tottori,JAP,Japan,34.56N,134.27E
7661203,2010-2-1,37.9508,32.2988,Tokyo,JAP,Japan,36.17N,139.23E
4673117,2010-2-1,49.5428,32.441,Marseille,FRA,France,42.59N,6.55E
5702475,2010-2-1,38.5178,32.4464,Paris,FRA,France,49.03N,2.45E
1348972,2010-2-1,77.9216,32.5328,Canoas,BRA,Brazil,29.74S,51.69W
1101196,2010-2-1,75.524,32.279,Brasília,BRA,Brazil,15.27S,47.50W
5415830,2010-12-1,40.1846,33.0206,Odesa,UKR,Ukraine,45.81N,31.15E
3781430,2010-12-1,30.4232,32.8676,Kherson,UKR,Ukraine,47.42N,31.97E
3820472,2010-12-1,24.1646,32.7758,Kiev,UKR,Ukraine,50.63N,31.69E
4434984,2010-12-1,23.9558,32.7902,Lvov,UKR,Ukraine,50.63N,24.08E
7180608,2010-12-1,25.3454,33.3932,Stockholm,SWE,Sweden,58.66N,18.46E
7899907,2010-12-1,14.1188,33.53,Uppsala,SWE,Sweden,60.27N,16.22E
1358196,2010-12-1,67.5536,33.1358,Cape Town,SOU,South Africa,32.95S,18.19E
3503418,2010-12-1,66.6464,32.567,Johannesburg,SOU,South Africa,26.52S,28.66E
8258697,2010-12-1,22.7588,33.1916,Wroclaw,POL,Poland,50.63N,16.48E
8159601,2010-12-1,21.3818,32.9612,Warsaw,POL,Poland,52.24N,21.02E
476271,2010-12-1,66.6986,32.7974,Auckland,NEW,New Zealand,36.17S,175.03E
2847671,2010-12-1,66.4286,33.0638,Hamilton,NEW,New Zealand,37.78S,174.92E
7716914,2010-12-1,44.6396,32.4122,Tottori,JAP,Japan,34.56N,134.27E
4673127,2010-12-1,50.36,32.5346,Marseille,FRA,France,42.59N,6.55E
5702485,2010-12-1,32.3276,32.4986,Paris,FRA,France,49.03N,2.45E
1348982,2010-12-1,74.1146,32.7524,Canoas,BRA,Brazil,29.74S,51.69W
1101206,2010-12-1,73.6538,32.675,Brasília,BRA,Brazil,15.27S,47.50W
5415829,2010-11-1,56.6078,32.4788,Odesa,UKR,Ukraine,45.81N,31.15E
3781429,2010-11-1,49.5392,32.5166,Kherson,UKR,Ukraine,47.42N,31.97E
3820471,2010-11-1,45.284,32.6588,Kiev,UKR,Ukraine,50.63N,31.69E
4434983,2010-11-1,43.9628,32.3708,Lvov,UKR,Ukraine,50.63N,24.08E
7180607,2010-11-1,37.3406,32.6318,Stockholm,SWE,Sweden,58.66N,18.46E
7899906,2010-11-1,27.2498,32.5418,Uppsala,SWE,Sweden,60.27N,16.22E
3503417,2010-11-1,66.2396,32.4572,Johannesburg,SOU,South Africa,26.52S,28.66E
1358195,2010-11-1,63.8348,32.7038,Cape Town,SOU,South Africa,32.95S,18.19E
8258696,2010-11-1,41.9792,32.4608,Wroclaw,POL,Poland,50.63N,16.48E
8159600,2010-11-1,41.5742,32.4986,Warsaw,POL,Poland,52.24N,21.02E
476270,2010-11-1,61.5848,32.5976,Auckland,NEW,New Zealand,36.17S,175.03E
2847670,2010-11-1,61.0106,32.9468,Hamilton,NEW,New Zealand,37.78S,174.92E
7716913,2010-11-1,52.7126,32.405,Tottori,JAP,Japan,34.56N,134.27E
4673126,2010-11-1,55.9436,32.3312,Marseille,FRA,France,42.59N,6.55E
5702484,2010-11-1,44.1392,32.27,Paris,FRA,France,49.03N,2.45E
1101205,2010-11-1,73.157,32.8622,Brasília,BRA,Brazil,15.27S,47.50W
1348981,2010-11-1,69.3824,32.5814,Canoas,BRA,Brazil,29.74S,51.69W
5415828,2010-10-1,50.3114,32.6156,Odesa,UKR,Ukraine,45.81N,31.15E
3781428,2010-10-1,44.8988,32.3672,Kherson,UKR,Ukraine,47.42N,31.97E
3820470,2010-10-1,42.2798,32.3762,Kiev,UKR,Ukraine,50.63N,31.69E
4434982,2010-10-1,41.5724,32.3348,Lvov,UKR,Ukraine,50.63N,24.08E
7180606,2010-10-1,45.113,32.306,Stockholm,SWE,Sweden,58.66N,18.46E
7899905,2010-10-1,39.3692,32.4662,Uppsala,SWE,Sweden,60.27N,16.22E
3503416,2010-10-1,65.6384,32.63,Johannesburg,SOU,South Africa,26.52S,28.66E
1358194,2010-10-1,60.8054,32.7398,Cape Town,SOU,South Africa,32.95S,18.19E
8258695,2010-10-1,43.862,32.315,Wroclaw,POL,Poland,50.63N,16.48E
8159599,2010-10-1,42.0836,32.3672,Warsaw,POL,Poland,52.24N,21.02E
476269,2010-10-1,57.2054,32.513,Auckland,NEW,New Zealand,36.17S,175.03E
2847669,2010-10-1,55.733,32.756,Hamilton,NEW,New Zealand,37.78S,174.92E
7716912,2010-10-1,65.0246,32.315,Tottori,JAP,Japan,34.56N,134.27E
7661211,2010-10-1,60.5858,32.2754,Tokyo,JAP,Japan,36.17N,139.23E
4673125,2010-10-1,62.0186,32.369,Marseille,FRA,France,42.59N,6.55E
5702483,2010-10-1,51.854,32.2484,Paris,FRA,France,49.03N,2.45E
1101204,2010-10-1,76.3016,32.4068,Brasília,BRA,Brazil,15.27S,47.50W
1348980,2010-10-1,64.0526,32.513,Canoas,BRA,Brazil,29.74S,51.69W
5415819,2010-1-1,31.1198,32.5094,Odesa,UKR,Ukraine,45.81N,31.15E
3781419,2010-1-1,21.5564,32.6174,Kherson,UKR,Ukraine,47.42N,31.97E
4434973,2010-1-1,16.9628,33.0116,Lvov,UKR,Ukraine,50.63N,24.08E
3820461,2010-1-1,14.0576,32.693,Kiev,UKR,Ukraine,50.63N,31.69E
7180597,2010-1-1,23.3006,33.7172,Stockholm,SWE,Sweden,58.66N,18.46E
7899896,2010-1-1,12.6428,32.9144,Uppsala,SWE,Sweden,60.27N,16.22E
1358185,2010-1-1,67.8434,33.3554,Cape Town,SOU,South Africa,32.95S,18.19E
3503407,2010-1-1,67.1126,32.7146,Johannesburg,SOU,South Africa,26.52S,28.66E
8258686,2010-1-1,22.0442,33.0152,Wroclaw,POL,Poland,50.63N,16.48E
8159590,2010-1-1,16.4732,33.0008,Warsaw,POL,Poland,52.24N,21.02E
476260,2010-1-1,66.2864,32.261,Auckland,NEW,New Zealand,36.17S,175.03E
2847660,2010-1-1,65.7878,32.1548,Hamilton,NEW,New Zealand,37.78S,174.92E
7716903,2010-1-1,40.4654,32.2844,Tottori,JAP,Japan,34.56N,134.27E
7661202,2010-1-1,36.6944,32.2448,Tokyo,JAP,Japan,36.17N,139.23E
4673116,2010-1-1,48.0074,32.5922,Marseille,FRA,France,42.59N,6.55E
5702474,2010-1-1,32.9432,32.3852,Paris,FRA,France,49.03N,2.45E
1348971,2010-1-1,75.8732,32.4896,Canoas,BRA,Brazil,29.74S,51.69W
5415815,2009-9-1,65.5628,32.4122,Odesa,UKR,Ukraine,45.81N,31.15E
3781415,2009-9-1,63.7826,32.3366,Kherson,UKR,Ukraine,47.42N,31.97E
3820457,2009-9-1,61.4552,32.6822,Kiev,UKR,Ukraine,50.63N,31.69E
4434969,2009-9-1,59.5184,32.5652,Lvov,UKR,Ukraine,50.63N,24.08E
7180593,2009-9-1,57.3728,33.0368,Stockholm,SWE,Sweden,58.66N,18.46E
7899892,2009-9-1,52.853,32.3582,Uppsala,SWE,Sweden,60.27N,16.22E
3503403,2009-9-1,61.9178,32.639,Johannesburg,SOU,South Africa,26.52S,28.66E
1358181,2009-9-1,56.9966,33.071,Cape Town,SOU,South Africa,32.95S,18.19E
8159586,2009-9-1,59.567,32.5544,Warsaw,POL,Poland,52.24N,21.02E
8258682,2009-9-1,59.0846,32.4554,Wroclaw,POL,Poland,50.63N,16.48E
476256,2009-9-1,56.9048,32.5472,Auckland,NEW,New Zealand,36.17S,175.03E
2847656,2009-9-1,53.8574,32.4608,Hamilton,NEW,New Zealand,37.78S,174.92E
7716899,2009-9-1,73.688,32.3294,Tottori,JAP,Japan,34.56N,134.27E
7661198,2009-9-1,68.4896,32.3222,Tokyo,JAP,Japan,36.17N,139.23E
4673112,2009-9-1,71.5766,32.3834,Marseille,FRA,France,42.59N,6.55E
5702470,2009-9-1,61.4534,32.405,Paris,FRA,France,49.03N,2.45E
1101191,2009-9-1,75.866,32.9864,Brasília,BRA,Brazil,15.27S,47.50W
1348967,2009-9-1,60.7982,32.4752,Canoas,BRA,Brazil,29.74S,51.69W
5415814,2009-8-1,70.826,32.5346,Odesa,UKR,Ukraine,45.81N,31.15E
3781414,2009-8-1,70.3634,32.45,Kherson,UKR,Ukraine,47.42N,31.97E
3820456,2009-8-1,65.282,32.6372,Kiev,UKR,Ukraine,50.63N,31.69E
4434968,2009-8-1,65.2496,32.5022,Lvov,UKR,Ukraine,50.63N,24.08E
7180592,2009-8-1,62.6828,32.6138,Stockholm,SWE,Sweden,58.66N,18.46E
7899891,2009-8-1,59.7128,32.4446,Uppsala,SWE,Sweden,60.27N,16.22E
1358180,2009-8-1,55.4324,33.3554,Cape Town,SOU,South Africa,32.95S,18.19E
3503402,2009-8-1,52.3526,32.5706,Johannesburg,SOU,South Africa,26.52S,28.66E
8159585,2009-8-1,65.3252,32.603,Warsaw,POL,Poland,52.24N,21.02E
8258681,2009-8-1,65.2154,32.6102,Wroclaw,POL,Poland,50.63N,16.48E
476255,2009-8-1,56.7752,32.3942,Auckland,NEW,New Zealand,36.17S,175.03E
2847655,2009-8-1,52.9952,32.4752,Hamilton,NEW,New Zealand,37.78S,174.92E
7716898,2009-8-1,79.835,32.3798,Tottori,JAP,Japan,34.56N,134.27E
7661197,2009-8-1,75.5474,32.468,Tokyo,JAP,Japan,36.17N,139.23E
4673111,2009-8-1,76.5374,32.5886,Marseille,FRA,France,42.59N,6.55E
5702469,2009-8-1,68.9162,32.4878,Paris,FRA,France,49.03N,2.45E
1101190,2009-8-1,71.852,33.0962,Brasília,BRA,Brazil,15.27S,47.50W
1348966,2009-8-1,60.386,32.918,Canoas,BRA,Brazil,29.74S,51.69W
3781413,2009-7-1,74.6798,32.5004,Kherson,UKR,Ukraine,47.42N,31.97E
5415813,2009-7-1,73.6412,32.819,Odesa,UKR,Ukraine,45.81N,31.15E
3820455,2009-7-1,70.2176,32.5634,Kiev,UKR,Ukraine,50.63N,31.69E
4434967,2009-7-1,68.0846,32.4212,Lvov,UKR,Ukraine,50.63N,24.08E
7180591,2009-7-1,62.0996,32.7416,Stockholm,SWE,Sweden,58.66N,18.46E
7899890,2009-7-1,61.0466,32.7002,Uppsala,SWE,Sweden,60.27N,16.22E
1358179,2009-7-1,56.7014,33.2492,Cape Town,SOU,South Africa,32.95S,18.19E
3503401,2009-7-1,45.6008,32.8208,Johannesburg,SOU,South Africa,26.52S,28.66E
8159584,2009-7-1,67.6994,32.6084,Warsaw,POL,Poland,52.24N,21.02E
8258680,2009-7-1,64.9796,32.7506,Wroclaw,POL,Poland,50.63N,16.48E
476254,2009-7-1,54.1616,32.5508,Auckland,NEW,New Zealand,36.17S,175.03E
2847654,2009-7-1,48.893,32.3564,Hamilton,NEW,New Zealand,37.78S,174.92E
7716897,2009-7-1,78.1214,32.4842,Tottori,JAP,Japan,34.56N,134.27E
7661196,2009-7-1,74.975,32.6894,Tokyo,JAP,Japan,36.17N,139.23E
4673110,2009-7-1,74.0696,32.6228,Marseille,FRA,France,42.59N,6.55E
5702468,2009-7-1,66.8372,32.504,Paris,FRA,France,49.03N,2.45E
1101189,2009-7-1,70.6406,32.6696,Brasília,BRA,Brazil,15.27S,47.50W
1348965,2009-7-1,52.1456,32.4626,Canoas,BRA,Brazil,29.74S,51.69W
3781412,2009-6-1,71.843,32.5202,Kherson,UKR,Ukraine,47.42N,31.97E
5415812,2009-6-1,68.8082,32.6066,Odesa,UKR,Ukraine,45.81N,31.15E
3820454,2009-6-1,68.4968,32.378,Kiev,UKR,Ukraine,50.63N,31.69E
4434966,2009-6-1,62.6,32.3186,Lvov,UKR,Ukraine,50.63N,24.08E
7899889,2009-6-1,55.328,32.6984,Uppsala,SWE,Sweden,60.27N,16.22E
7180590,2009-6-1,53.4146,32.8676,Stockholm,SWE,Sweden,58.66N,18.46E
1358178,2009-6-1,56.9228,32.7218,Cape Town,SOU,South Africa,32.95S,18.19E
3503400,2009-6-1,49.4456,32.4302,Johannesburg,SOU,South Africa,26.52S,28.66E
8159583,2009-6-1,60.9368,32.5076,Warsaw,POL,Poland,52.24N,21.02E
8258679,2009-6-1,58.3952,32.4158,Wroclaw,POL,Poland,50.63N,16.48E
476253,2009-6-1,53.9726,32.702,Auckland,NEW,New Zealand,36.17S,175.03E
2847653,2009-6-1,48.3944,32.4356,Hamilton,NEW,New Zealand,37.78S,174.92E
7716896,2009-6-1,72.7916,32.2556,Tottori,JAP,Japan,34.56N,134.27E
7661195,2009-6-1,68.5724,32.5454,Tokyo,JAP,Japan,36.17N,139.23E
4673109,2009-6-1,70.448,32.5436,Marseille,FRA,France,42.59N,6.55E
5702467,2009-6-1,62.8448,32.2034,Paris,FRA,France,49.03N,2.45E
1101188,2009-6-1,69.0098,32.576,Brasília,BRA,Brazil,15.27S,47.50W
1348964,2009-6-1,53.7836,32.5112,Canoas,BRA,Brazil,29.74S,51.69W
3781411,2009-5-1,60.5462,32.5652,Kherson,UKR,Ukraine,47.42N,31.97E
5415811,2009-5-1,58.5896,32.7056,Odesa,UKR,Ukraine,45.81N,31.15E
3820453,2009-5-1,58.5716,32.3276,Kiev,UKR,Ukraine,50.63N,31.69E
4434965,2009-5-1,56.3846,32.3348,Lvov,UKR,Ukraine,50.63N,24.08E
7899888,2009-5-1,50.9324,32.4968,Uppsala,SWE,Sweden,60.27N,16.22E
7180589,2009-5-1,48.5654,32.7452,Stockholm,SWE,Sweden,58.66N,18.46E
1358177,2009-5-1,59.2754,32.369,Cape Town,SOU,South Africa,32.95S,18.19E
3503399,2009-5-1,53.2112,32.7272,Johannesburg,SOU,South Africa,26.52S,28.66E
8159582,2009-5-1,56.3432,32.306,Warsaw,POL,Poland,52.24N,21.02E
8258678,2009-5-1,55.2956,32.3042,Wroclaw,POL,Poland,50.63N,16.48E
476252,2009-5-1,56.1794,32.8856,Auckland,NEW,New Zealand,36.17S,175.03E
2847652,2009-5-1,51.6758,32.5454,Hamilton,NEW,New Zealand,37.78S,174.92E
7716895,2009-5-1,65.273,32.2466,Tottori,JAP,Japan,34.56N,134.27E
7661194,2009-5-1,63.7394,32.4338,Tokyo,JAP,Japan,36.17N,139.23E
4673108,2009-5-1,65.4278,32.36,Marseille,FRA,France,42.59N,6.55E
5702466,2009-5-1,58.5644,32.4734,Paris,FRA,France,49.03N,2.45E
1101187,2009-5-1,70.6892,32.5778,Brasília,BRA,Brazil,15.27S,47.50W
1348963,2009-5-1,62.204,32.4662,Canoas,BRA,Brazil,29.74S,51.69W
4434964,2009-4-1,51.1016,32.6732,Lvov,UKR,Ukraine,50.63N,24.08E
3781410,2009-4-1,50.5094,32.7164,Kherson,UKR,Ukraine,47.42N,31.97E
3820452,2009-4-1,49.6724,32.6858,Kiev,UKR,Ukraine,50.63N,31.69E
5415810,2009-4-1,49.3826,32.9738,Odesa,UKR,Ukraine,45.81N,31.15E
7899887,2009-4-1,43.4948,32.576,Uppsala,SWE,Sweden,60.27N,16.22E
7180588,2009-4-1,42.5678,32.7038,Stockholm,SWE,Sweden,58.66N,18.46E
1358176,2009-4-1,64.832,33.5624,Cape Town,SOU,South Africa,32.95S,18.19E
3503398,2009-4-1,59.7686,32.8244,Johannesburg,SOU,South Africa,26.52S,28.66E
8258677,2009-4-1,52.5128,32.5472,Wroclaw,POL,Poland,50.63N,16.48E
8159581,2009-4-1,51.4148,32.7632,Warsaw,POL,Poland,52.24N,21.02E
476251,2009-4-1,62.3264,32.8676,Auckland,NEW,New Zealand,36.17S,175.03E
2847651,2009-4-1,58.7228,32.774,Hamilton,NEW,New Zealand,37.78S,174.92E
7716894,2009-4-1,57.0614,32.3132,Tottori,JAP,Japan,34.56N,134.27E
7661193,2009-4-1,54.608,32.5706,Tokyo,JAP,Japan,36.17N,139.23E
4673107,2009-4-1,57.3476,32.4896,Marseille,FRA,France,42.59N,6.55E
5702465,2009-4-1,53.7764,32.4266,Paris,FRA,France,49.03N,2.45E
1101186,2009-4-1,71.9402,32.5706,Brasília,BRA,Brazil,15.27S,47.50W
1348962,2009-4-1,67.919,32.4482,Canoas,BRA,Brazil,29.74S,51.69W
5415809,2009-3-1,40.3484,32.468,Odesa,UKR,Ukraine,45.81N,31.15E
3781409,2009-3-1,38.264,32.369,Kherson,UKR,Ukraine,47.42N,31.97E
3820451,2009-3-1,35.5298,32.3438,Kiev,UKR,Ukraine,50.63N,31.69E
4434963,2009-3-1,34.8782,32.4932,Lvov,UKR,Ukraine,50.63N,24.08E
7180587,2009-3-1,33.98,32.5184,Stockholm,SWE,Sweden,58.66N,18.46E
7899886,2009-3-1,30.5312,32.4842,Uppsala,SWE,Sweden,60.27N,16.22E
1358175,2009-3-1,68.5076,33.377,Cape Town,SOU,South Africa,32.95S,18.19E
3503397,2009-3-1,64.1912,32.477,Johannesburg,SOU,South Africa,26.52S,28.66E
8258676,2009-3-1,38.1182,32.306,Wroclaw,POL,Poland,50.63N,16.48E
8159580,2009-3-1,36.0176,32.315,Warsaw,POL,Poland,52.24N,21.02E
476250,2009-3-1,65.2694,32.7416,Auckland,NEW,New Zealand,36.17S,175.03E
2847650,2009-3-1,63.0356,32.5256,Hamilton,NEW,New Zealand,37.78S,174.92E
7716893,2009-3-1,47.6942,32.252,Tottori,JAP,Japan,34.56N,134.27E
7661192,2009-3-1,44.0204,32.1728,Tokyo,JAP,Japan,36.17N,139.23E
4673106,2009-3-1,53.456,32.369,Marseille,FRA,France,42.59N,6.55E
5702464,2009-3-1,44.9546,32.2772,Paris,FRA,France,49.03N,2.45E
1101185,2009-3-1,74.5358,32.6822,Brasília,BRA,Brazil,15.27S,47.50W
1348961,2009-3-1,73.1858,32.5436,Canoas,BRA,Brazil,29.74S,51.69W
5415808,2009-2-1,38.1812,32.5796,Odesa,UKR,Ukraine,45.81N,31.15E
3781408,2009-2-1,33.3608,32.549,Kherson,UKR,Ukraine,47.42N,31.97E
4434962,2009-2-1,29.408,32.6588,Lvov,UKR,Ukraine,50.63N,24.08E
3820450,2009-2-1,28.2938,32.4986,Kiev,UKR,Ukraine,50.63N,31.69E
7180586,2009-2-1,30.5348,32.3816,Stockholm,SWE,Sweden,58.66N,18.46E
7899885,2009-2-1,21.1586,32.7038,Uppsala,SWE,Sweden,60.27N,16.22E
1358174,2009-2-1,70.1996,33.9746,Cape Town,SOU,South Africa,32.95S,18.19E
3503396,2009-2-1,66.5276,32.6264,Johannesburg,SOU,South Africa,26.52S,28.66E
8258675,2009-2-1,30.7202,32.4158,Wroclaw,POL,Poland,50.63N,16.48E
8159579,2009-2-1,30.0488,32.639,Warsaw,POL,Poland,52.24N,21.02E
476249,2009-2-1,69.2852,32.6048,Auckland,NEW,New Zealand,36.17S,175.03E
2847649,2009-2-1,68.342,32.387,Hamilton,NEW,New Zealand,37.78S,174.92E
7716892,2009-2-1,44.294,32.4212,Tottori,JAP,Japan,34.56N,134.27E
7661191,2009-2-1,39.6842,32.4482,Tokyo,JAP,Japan,36.17N,139.23E
4673105,2009-2-1,49.991,32.549,Marseille,FRA,France,42.59N,6.55E
5702463,2009-2-1,39.0236,32.306,Paris,FRA,France,49.03N,2.45E
1348960,2009-2-1,74.903,32.4356,Canoas,BRA,Brazil,29.74S,51.69W
1101184,2009-2-1,73.7978,32.5004,Brasília,BRA,Brazil,15.27S,47.50W
5415818,2009-12-1,40.0424,32.657,Odesa,UKR,Ukraine,45.81N,31.15E
3781418,2009-12-1,30.101,32.36,Kherson,UKR,Ukraine,47.42N,31.97E
4434972,2009-12-1,28.4234,32.5634,Lvov,UKR,Ukraine,50.63N,24.08E
3820460,2009-12-1,25.205,32.6696,Kiev,UKR,Ukraine,50.63N,31.69E
7180596,2009-12-1,33.2312,32.8262,Stockholm,SWE,Sweden,58.66N,18.46E
7899895,2009-12-1,22.5662,32.9252,Uppsala,SWE,Sweden,60.27N,16.22E
3503406,2009-12-1,68.3564,32.7488,Johannesburg,SOU,South Africa,26.52S,28.66E
1358184,2009-12-1,66.0974,33.4256,Cape Town,SOU,South Africa,32.95S,18.19E
8258685,2009-12-1,30.425,32.6444,Wroclaw,POL,Poland,50.63N,16.48E
8159589,2009-12-1,28.9076,32.6804,Warsaw,POL,Poland,52.24N,21.02E
476259,2009-12-1,63.752,32.324,Auckland,NEW,New Zealand,36.17S,175.03E
2847659,2009-12-1,63.086,32.3546,Hamilton,NEW,New Zealand,37.78S,174.92E
7716902,2009-12-1,44.501,32.3348,Tottori,JAP,Japan,34.56N,134.27E
7661201,2009-12-1,40.811,32.4446,Tokyo,JAP,Japan,36.17N,139.23E
4673115,2009-12-1,52.5344,32.4428,Marseille,FRA,France,42.59N,6.55E
5702473,2009-12-1,38.4962,32.2898,Paris,FRA,France,49.03N,2.45E
1348970,2009-12-1,74.1326,32.6534,Canoas,BRA,Brazil,29.74S,51.69W
1101194,2009-12-1,72.6206,32.4554,Brasília,BRA,Brazil,15.27S,47.50W
5415817,2009-11-1,49.829,32.5796,Odesa,UKR,Ukraine,45.81N,31.15E
3781417,2009-11-1,42.3122,32.5472,Kherson,UKR,Ukraine,47.42N,31.97E
4434971,2009-11-1,41.3726,32.4572,Lvov,UKR,Ukraine,50.63N,24.08E
3820459,2009-11-1,40.0982,32.4698,Kiev,UKR,Ukraine,50.63N,31.69E
7180595,2009-11-1,44.8052,32.522,Stockholm,SWE,Sweden,58.66N,18.46E
7899894,2009-11-1,38.6582,32.558,Uppsala,SWE,Sweden,60.27N,16.22E
1358183,2009-11-1,65.138,33.9692,Cape Town,SOU,South Africa,32.95S,18.19E
3503405,2009-11-1,63.806,32.7542,Johannesburg,SOU,South Africa,26.52S,28.66E
8258684,2009-11-1,43.3004,32.432,Wroclaw,POL,Poland,50.63N,16.48E
8159588,2009-11-1,41.3996,32.3366,Warsaw,POL,Poland,52.24N,21.02E
476258,2009-11-1,60.5444,32.6732,Auckland,NEW,New Zealand,36.17S,175.03E
2847658,2009-11-1,59.4518,32.6012,Hamilton,NEW,New Zealand,37.78S,174.92E
7716901,2009-11-1,53.753,32.45,Tottori,JAP,Japan,34.56N,134.27E
7661200,2009-11-1,49.703,32.4752,Tokyo,JAP,Japan,36.17N,139.23E
4673114,2009-11-1,59.5184,32.5346,Marseille,FRA,France,42.59N,6.55E
5702472,2009-11-1,49.8884,32.5058,Paris,FRA,France,49.03N,2.45E
1101193,2009-11-1,74.6474,32.4032,Brasília,BRA,Brazil,15.27S,47.50W
1348969,2009-11-1,73.1678,32.8982,Canoas,BRA,Brazil,29.74S,51.69W
5415816,2009-10-1,57.4106,32.3726,Odesa,UKR,Ukraine,45.81N,31.15E
3781416,2009-10-1,52.1024,32.3258,Kherson,UKR,Ukraine,47.42N,31.97E
3820458,2009-10-1,47.2316,32.297,Kiev,UKR,Ukraine,50.63N,31.69E
4434970,2009-10-1,45.599,32.36,Lvov,UKR,Ukraine,50.63N,24.08E
7180594,2009-10-1,44.2418,32.234,Stockholm,SWE,Sweden,58.66N,18.46E
7899893,2009-10-1,37.3712,32.4338,Uppsala,SWE,Sweden,60.27N,16.22E
3503404,2009-10-1,63.9914,32.729,Johannesburg,SOU,South Africa,26.52S,28.66E
1358182,2009-10-1,62.2616,32.8208,Cape Town,SOU,South Africa,32.95S,18.19E
8258683,2009-10-1,44.96,32.45,Wroclaw,POL,Poland,50.63N,16.48E
8159587,2009-10-1,43.709,32.2898,Warsaw,POL,Poland,52.24N,21.02E
476257,2009-10-1,56.201,32.5886,Auckland,NEW,New Zealand,36.17S,175.03E
2847657,2009-10-1,54.1886,32.4572,Hamilton,NEW,New Zealand,37.78S,174.92E
7716900,2009-10-1,63.6458,32.2196,Tottori,JAP,Japan,34.56N,134.27E
7661199,2009-10-1,59.2898,32.1674,Tokyo,JAP,Japan,36.17N,139.23E
4673113,2009-10-1,64.589,32.5634,Marseille,FRA,France,42.59N,6.55E
5702471,2009-10-1,53.1032,32.279,Paris,FRA,France,49.03N,2.45E
1101192,2009-10-1,74.0498,32.3816,Brasília,BRA,Brazil,15.27S,47.50W
1348968,2009-10-1,64.9724,32.5688,Canoas,BRA,Brazil,29.74S,51.69W
5415807,2009-1-1,35.9762,32.558,Odesa,UKR,Ukraine,45.81N,31.15E
3781407,2009-1-1,27.1292,32.6876,Kherson,UKR,Ukraine,47.42N,31.97E
4434961,2009-1-1,26.3768,32.9072,Lvov,UKR,Ukraine,50.63N,24.08E
3820449,2009-1-1,24.4526,32.423,Kiev,UKR,Ukraine,50.63N,31.69E
7180585,2009-1-1,33.3968,32.4518,Stockholm,SWE,Sweden,58.66N,18.46E
7899884,2009-1-1,25.466,32.8856,Uppsala,SWE,Sweden,60.27N,16.22E
